photoid,normalizedpublic
4372133272,1
4362272117,0
4359213947,1
4380905946,1
4375669701,1
4369627395,1
4376811531,1
4357085555,0
4338893243,1
4422567543,0
4374864414,1
4372662243,0
4373125191,1
4364498855,0
4380719301,0
4381515454,1
4380124902,1
4381754250,1
4382301008,1
4377904278,0
4382676730,1
4357848582,0
4374752679,1
4320571514,1
4379334721,1
4343905094,1
4346370783,1
4351287809,0
4380796188,0
4362967358,0
4373500508,0
4363845900,1
4373805218,1
4422180096,1
4322923738,1
4335018797,0
4335446163,0
4375099060,0
4353748225,0
4333076264,0
4378884587,1
4336158417,1
4360872666,0
4357085555,0
4358423022,1
4333924250,1
4365203180,0
4356225773,0
4335544734,0
4376321904,1
4357782183,1
4373772798,0
4369390911,0
4359787085,0
4367445015,0
4313917128,0
4420461739,0
4403792228,1
4363626387,0
4382150731,0
4382790310,0
4335519412,1
4361045762,0
4327748409,0
4341156757,0
4346375282,0
4325182887,1
4368585204,1
4329993728,0
4382560319,1
4377063699,1
4338939727,1
4340467870,0
4339065981,1
4322552582,0
4364717285,1
4327568595,1
4331808437,0
4350199821,1
4353124276,0
4317406824,0
4365150451,1
4363816076,1
4381714764,0
4379693097,1
4349645228,0
4331808437,0
4320280354,1
4364716353,0
4368349391,0
4369236552,1
4353036212,0
4381303861,1
4368340298,0
4331723164,0
4339609002,1
4377208810,1
4370527572,1
4379941351,0
4378033600,0
4381155356,0
4383775598,0
4374091614,1
4378416143,1
4332931542,0
4369858555,0
4406017735,1
4377003677,0
4382216318,0
4369617152,1
4359663693,1
4342919803,0
4316260916,0
4372582213,1
4313761900,0
4381724708,0
4370463639,0
4373455046,0
4371762800,0
4351160724,0
4317829423,1
4338920176,1
4361118484,1
4380744711,1
4357584288,1
4384795398,1
4348558623,0
4357024183,1
4361855550,1
4329699070,0
4379822356,1
4385982081,0
4377715149,1
4316892110,0
4320645167,0
4379991809,1
4374445690,1
4369827509,1
4315726727,0
4380011719,0
4384134094,0
4357945059,1
4336472262,1
4313139979,1
4372121855,1
4377700345,1
4353581687,1
4406502554,0
4421272442,1
4320552838,1
4316260916,0
4381785963,1
4322552582,0
4344006377,1
4382929464,0
4385880784,0
4371078935,1
4369445148,1
4376509485,1
4354847691,0
4334463805,0
4384258129,1
4379456465,0
4358725160,0
4381153446,1
4358962273,1
4327748409,0
4339557402,1
4376191783,1
4424134364,0
4375872317,1
4319027912,0
4381376724,0
4369254875,0
4380707502,1
4382309487,1
4379812297,1
4336449524,0
4329378381,0
4349177563,0
4366253063,0
4352811665,1
4331808437,0
4378747278,1
4332921593,1
4337845028,1
4380766748,1
4381895254,0
4325594597,0
4377918500,0
4373849754,0
4377370999,1
4361218216,1
4349310691,0
4362389527,0
4323356673,0
4315929796,0
4368445661,1
4365716462,0
4415226850,1
4368826418,1
4376943654,1
4327748409,0
4363740183,1
4374046723,1
4361076298,1
4335108206,0
4384496830,0
4362611577,0
4359777361,0
4362876137,0
4338056575,0
4344032343,0
4376009410,0
4384131197,1
4357768885,1
4364263294,1
4367574304,0
4380719301,0
4381714764,0
4375148286,0
4341737516,0
4377391522,0
4351513309,0
4375481555,1
4381003320,1
4353466831,1
4373101192,0
4323045914,0
4363606509,0
4338434416,0
4360129968,1
4424515535,1
4348034752,0
4369219443,1
4380220266,0
4336320032,1
4318892109,0
4355675617,0
4316623227,1
4337842946,0
4355674883,1
4363726023,0
4316773008,1
4351273912,1
4376028025,1
4372067631,0
4379802905,1
4336327398,0
4337882870,1
4323299826,1
4372728711,0
4374958401,0
4386809278,1
4352328220,1
4378892957,0
4340507887,1
4351105400,1
4382966455,1
4392911649,0
4344621021,0
4331808437,0
4381403941,0
4323733188,0
4355835743,1
4330493604,0
4375201674,0
4384330824,0
4383633440,0
4381256669,1
4351782293,1
4317415400,1
4357659192,1
4385756496,1
4376148527,1
4383298885,0
4349250646,1
4355000763,0
4379714814,0
4377387657,0
4350961603,1
4363102811,0
4362027208,0
4334031731,0
4367796869,1
4345127994,0
4366234907,0
4335417368,1
4380031751,0
4396484721,1
4373178297,1
4338799502,0
4367317686,0
4346269334,1
4382627363,0
4317651702,0
4385235058,0
4314653381,1
4378529116,0
4375244464,1
4383127921,1
4350080722,1
4403698801,1
4363444938,1
4366433234,1
4420147712,0
4375143579,0
4319831698,0
4359672580,1
4383468225,1
4338275414,0
4381796817,1
4381845005,0
4353868152,1
4384993055,0
4373717187,0
4382049577,1
4332502871,1
4363905994,0
4411188505,0
4372892066,1
4376327660,0
4423510468,1
4379951702,1
4378521809,1
4381895254,0
4411813993,1
4376392657,1
4359257223,1
4360474713,0
4359375042,1
4361102511,1
4332406977,1
4339984815,1
4364314602,0
4381888597,0
4380253247,0
4339926103,0
4382599932,1
4315521581,0
4375340983,1
4346375282,0
4366726804,1
4379864998,1
4348247774,1
4374622287,0
4332209095,1
4367506187,0
4378657363,1
4352419144,1
4375995976,0
4378017487,1
4339717775,1
4376361057,0
4363150284,1
4351761754,1
4323057880,1
4345459195,1
4355863683,0
4379069420,0
4346646139,1
4376181590,1
4335235448,1
4345226713,1
4379695990,1
4357387287,1
4363839120,1
4357103118,0
4313119209,1
4380388922,0
4341002168,0
4363726023,0
4360186005,1
4319842301,0
4379014644,1
4324232946,0
4379941351,0
4328068891,1
4380441673,1
4349177563,0
4376889401,0
4338422575,0
4375838856,0
4372067631,0
4351919735,1
4354031051,1
4326313110,0
4369254392,0
4350864077,1
4336876232,0
4344688463,0
4380279006,0
4371836457,0
4330493604,0
4384993055,0
4338385738,1
4372131145,1
4366970909,1
4321554017,0
4313771736,0
4382522933,0
4329193925,0
4379756669,0
4391811580,0
4376026463,1
4378240079,1
4329658384,1
4320314328,0
4384060080,1
4373849754,0
4385982081,0
4370952079,0
4350096233,1
4423847933,1
4358715656,1
4359657007,0
4314708387,1
4379302168,1
4338383211,1
4357821791,1
4370817738,0
4331064931,0
4385124880,0
4350041711,1
4315192039,1
4353117303,0
4321554017,0
4349936820,0
4335654843,1
4380056997,1
4378421104,1
4378920933,1
4378552695,1
4357085555,0
4363726023,0
4450868930,1
4371196708,1
4334463805,0
4356517316,1
4384926516,1
4369256912,0
4379679942,1
4385822454,0
4317454352,0
4353117303,0
4380559669,0
4316633734,1
4329904733,0
4382575577,0
4327748409,0
4377302360,1
4358987101,0
4384291134,0
4338661716,0
4366256268,0
4315658644,0
4367259623,0
4357085555,0
4316977942,0
4335826721,1
4318214902,0
4373834072,1
4381468159,0
4376305728,1
4373555879,1
4367775272,1
4385893542,0
4365300128,1
4378948695,1
4324561733,0
4381753388,1
4332085382,1
4378105286,0
4353988264,0
4367067510,0
4380713068,0
4316959486,0
4379955389,0
4357732542,0
4379893847,0
4376889401,0
4363726023,0
4376512688,1
4329699070,0
4320314328,0
4382522933,0
4376688458,0
4376009410,0
4385221610,1
4380719647,1
4364073928,0
4385884112,1
4379470834,1
4333680152,1
4375996735,0
4341937335,1
4375205308,1
4376140286,1
4317554586,1
4339840377,0
4368807462,0
4379201480,1
4397907302,0
4363726023,0
4342919803,0
4356341755,1
4341877221,0
4330558606,1
4352489830,0
4420064791,1
4352981134,1
4366769930,0
4382522933,0
4381681941,1
4352539132,1
4348415499,0
4383145509,0
4358484503,1
4383882688,0
4369768811,0
4379257526,0
4344761198,0
4314279817,0
4367669647,1
4356865265,1
4335510367,1
4331970624,1
4380467057,1
4378898308,0
4357085555,0
4363944878,1
4356216858,1
4379941351,0
4377104626,1
4337351061,0
4379216381,0
4351924993,0
4364445704,0
4329993728,0
4373500508,0
4344025167,1
4420063559,0
4380719301,0
4350779440,0
4356788365,0
4385982081,0
4322752230,0
4349310691,0
4381172150,1
4316295760,0
4384969321,1
4377359655,1
4362404149,1
4382283012,0
4341156757,0
4319343088,0
4330648312,1
4383991218,1
4373503567,1
4372720484,1
4371546726,1
4379941351,0
4319904119,0
4316511804,0
4371324338,1
4373678267,1
4327748409,0
4353423799,0
4349008807,1
4376386570,0
4365425050,1
4324017800,1
4365029950,1
4315476027,0
4342654086,0
4366113518,0
4382790310,0
4380786482,0
4347435013,0
4376568215,1
4327748409,0
4354565875,1
4373830396,0
4363726023,0
4384906281,1
4360162460,1
4380976354,1
4367002198,1
4378117699,0
4379071304,0
4433722547,1
4352555858,1
4378454443,0
4335534693,1
4360058281,1
4350598734,1
4378763544,1
4370838879,0
4415653693,0
4348710242,0
4368410290,1
4383905282,1
4384993055,0
4359876280,1
4366629579,0
4334237787,1
4363277296,1
4372742603,1
4374977884,0
4377203140,1
4366234449,0
4383300499,0
4334733244,1
4373325415,0
4355701490,0
4320561738,1
4360815868,0
4363726023,0
4376291131,1
4362967358,0
4384720385,0
4377330571,0
4370626859,0
4348393255,1
4318227283,1
4382190707,1
4382693099,1
4385982081,0
4319816667,1
4327488229,0
4373120140,0
4337820249,0
4373849754,0
4316069480,0
4380037300,0
4381054983,0
4323346186,1
4374668000,0
4377353817,1
4380396473,0
4381418810,1
4379893847,0
4381941408,1
4348113993,1
4319156533,1
4334031731,0
4315292898,0
4417220160,1
4378744716,0
4358490371,0
4376302824,0
4358657114,0
4331988105,0
4383195861,1
4363049245,1
4360413121,1
4375267380,1
4349010028,0
4348558623,0
4350952007,0
4358300664,1
4316793474,1
4379050250,1
4372698268,0
4418464121,0
4344977827,0
4380148512,0
4384914177,1
4373911366,1
4374263723,0
4354219152,0
4373293877,0
4332639272,1
4385481572,0
4365050433,0
4368004376,1
4382733349,1
4358321104,1
4346477034,0
4379275856,1
4353748225,0
4366334520,1
4317599030,0
4380214726,1
4360284455,0
4354419284,1
4314910343,0
4339265954,0
4349177563,0
4377867157,0
4370815870,1
4355421745,0
4350826669,1
4380347729,1
4349967460,1
4338661716,0
4366941906,0
4379714814,0
4320200063,1
4378487089,1
4319376746,0
4374453492,1
4378940345,1
4358377103,0
4328009879,0
4376400725,1
4380020294,0
4359769206,0
4325559327,1
4379893847,0
4379447961,0
4331911638,0
4328461474,1
4380513235,1
4336448010,1
4356807170,0
4335118088,1
4385234948,1
4340253392,1
4381582010,0
4316581094,0
4382863712,1
4373500508,0
4372609301,0
4327097552,1
4381510165,0
4379502728,0
4384556086,1
4379041315,0
4378937686,1
4375239547,0
4355454559,1
4363151927,1
4388750260,1
4370411676,1
4378053905,0
4349198370,0
4418034137,0
4346375282,0
4375477841,0
4368506735,0
4371729398,1
4316160098,0
4323223105,0
4349927400,1
4382094218,0
4317757220,0
4379870195,0
4326483660,1
4321280937,0
4344732641,0
4386129422,1
4385714900,1
4337322271,1
4343630201,1
4333846740,1
4383299894,0
4348214222,1
4341943445,1
4380475366,0
4375885898,1
4334599487,1
4343918779,0
4381535025,1
4383099166,0
4319423640,1
4380337135,0
4360352837,0
4361214390,0
4371718207,1
4331910508,0
4369111371,0
4328435567,0
4354166698,1
4318433612,0
4331808437,0
4319771405,0
4365394735,1
4362011857,0
4383947503,0
4342605247,1
4375766163,1
4346426887,1
4376708954,1
4343637899,0
4319842301,0
4382790310,0
4343918779,0
4374283899,1
4356388433,1
4378645522,1
4331808437,0
4327748409,0
4319298510,1
4338422575,0
4381133464,1
4384831542,1
4368141796,1
4328560266,1
4372744595,1
4322917924,1
4355430341,1
4403794498,1
4337658801,1
4380190927,1
4381626105,1
4379422146,1
4322603889,0
4379972126,1
4376386153,1
4320451160,1
4379607401,0
4383775558,1
4360141129,0
4360652136,1
4359445444,0
4343356131,1
4384993055,0
4334679413,0
4358683211,0
4345885485,1
4376852587,0
4313150355,1
4383095520,0
4376361343,0
4379060897,1
4385743921,1
4362421966,1
4376516535,1
4327995603,0
4361079680,0
4374467095,1
4320091156,1
4359546171,0
4382627363,0
4334740469,1
4357032721,0
4382604202,1
4378555200,0
4372728711,0
4324228442,1
4327748409,0
4372067631,0
4377696245,1
4350811862,0
4325179252,1
4366480526,1
4379893847,0
4344090570,0
4382114939,0
4322552582,0
4366453978,1
4375464462,1
4360919306,1
4341779989,1
4357085555,0
4372609301,0
4335188628,0
4376250213,1
4379456465,0
4379941351,0
4369887980,1
4382096385,0
4358325666,1
4374088071,1
4385310928,1
4346743970,0
4360394116,1
4358992370,1
4379717203,0
4371993567,1
4377101880,1
4378053905,0
4319514746,1
4364337961,0
4330493604,0
4380458841,1
4382822028,0
4385133267,0
4329987717,1
4374228542,0
4378552457,1
4345829433,0
4336259109,0
4316147946,1
4381885885,0
4364612409,1
4314199883,0
4321240243,1
4359348146,1
4380185017,1
4339155234,1
4352865538,1
4377373498,1
4372225254,1
4381821929,1
4315248174,1
4314842281,1
4322923236,1
4327748409,0
4380775029,0
4356120539,1
4333699492,0
4335943628,1
4358338273,1
4380914525,0
4375466748,1
4316947814,0
4415653693,0
4384505108,0
4344499121,0
4383948696,0
4376305666,1
4330052949,1
4325180300,0
4382719290,1
4354315837,0
4339624221,1
4365811506,1
4343284784,1
4344717704,1
4327021704,1
4351873164,1
4370151662,1
4346800332,1
4322552582,0
4324628827,1
4357085555,0
4369219094,1
4343353468,0
4385715966,1
4379683013,1
4339265954,0
4375136029,1
4345057457,1
4366467558,0
4359653402,1
4317273893,1
4364991324,1
4347523340,0
4368986853,0
4323499207,0
4355581545,1
4382734420,1
4354378860,1
4376783864,0
4337346669,1
4379280673,0
4376009410,0
4383878109,1
4374429272,0
4380513298,0
4377473581,0
4375615772,0
4365158512,1
4380130049,0
4376007381,1
4380890521,0
4317595190,1
4382234615,0
4375988019,1
4341550168,0
4382222691,1
4351577588,0
4382338067,1
4333967731,1
4369748347,1
4367749649,1
4373500508,0
4358987101,0
4337948169,0
4409705849,1
4378757994,1
4335555969,1
4374888476,0
4361534185,0
4360143672,0
4376693376,0
4335110712,1
4367488087,0
4373960762,1
4371542902,1
4360713583,1
4362295968,1
4338421304,0
4383097830,0
4339960444,1
4379982906,0
4340298474,0
4363734869,0
4317406824,0
4376871112,0
4374862171,1
4359126396,1
4342985695,1
4378979407,0
4379014059,1
4385480076,1
4375601749,1
4381990955,0
4378893462,0
4378354177,1
4331470506,1
4383856883,1
4374867771,1
4344857311,1
4374837076,1
4371700742,0
4319895088,1
4368746273,0
4322775332,0
4343008553,0
4383732584,0
4379866938,1
4373284293,1
4382459373,1
4322775284,1
4384323335,0
4363734869,0
4353117303,0
4362389527,0
4382210132,1
4368023420,1
4393658961,0
4369700679,0
4379941351,0
4372625258,0
4379553661,0
4384392327,0
4377634643,1
4383368318,1
4369216654,1
4326872308,0
4366816521,0
4380470703,0
4373517687,1
4369592090,0
4343018030,1
4356994411,1
4382790310,0
4369242190,1
4328151479,0
4367084868,0
4316555795,1
4384417631,0
4386826364,0
4368154181,1
4327538475,1
4383766711,0
4348346890,1
4380378815,0
4392708302,0
4381895254,0
4372581388,0
4381713202,0
4376721295,0
4365289135,0
4331808437,0
4383031321,0
4346800042,1
4376569206,1
4359780481,1
4337837420,0
4377097249,1
4384993055,0
4314921602,1
4343829441,0
4383077573,1
4328746440,0
4424310065,0
4374931738,0
4380393610,0
4382052306,1
4357447418,1
4365247928,1
4355792146,0
4376770244,0
4379941351,0
4356092151,1
4374086073,1
4371700742,0
4315746495,1
4316792268,0
4369616958,0
4378555200,0
4379941351,0
4384275470,0
4365164181,1
4379003646,1
4353157823,0
4351798313,1
4316817456,1
4379893847,0
4376702766,1
4383993904,0
4335297879,1
4383882688,0
4348829684,0
4374864837,1
4344397460,0
4379802271,1
4367624522,0
4412579694,0
4369769623,0
4371944180,1
4380621503,1
4371637167,0
4379923996,1
4354043984,1
4351563762,0
4319076841,0
4379679311,1
4360200659,1
4378751314,0
4334246306,0
4334031731,0
4380934231,0
4379168372,1
4315017553,0
4357235251,0
4348710242,0
4381742839,0
4374089514,1
4367749300,1
4377479174,1
4376342378,0
4368807462,0
4317039218,1
4373798631,1
4321208067,1
4369895303,1
4377363690,1
4377992920,0
4384305407,1
4319027912,0
4334237745,1
4385893542,0
4317730212,1
4378979407,0
4336779391,0
4323356673,0
4315114118,1
4340020890,0
4323081336,1
4374962868,0
4384993055,0
4322116235,1
4382476989,1
4342955703,0
4376009410,0
4358855165,1
4378685524,0
4381992989,0
4334369883,0
4382856146,1
4364716353,0
4370050816,0
4368302039,0
4373526217,1
4375465645,1
4380422939,0
4334802536,0
4353663854,0
4359245887,1
4358912634,0
4367659969,1
4358627893,0
4384648597,1
4364883486,0
4373849754,0
4317632701,0
4430524154,1
4375988075,1
4369403477,0
4370693780,0
4318879304,1
4375827251,0
4354752051,0
4411951504,1
4419439335,0
4380672553,0
4377853313,1
4338661716,0
4320314328,0
4344397460,0
4373277671,1
4333953070,1
4323908690,0
4422682492,1
4353117303,0
4374620145,1
4367317686,0
4379941351,0
4350634542,0
4417633118,0
4352333015,1
4317541200,0
4315887646,1
4317886310,0
4374831227,0
4382373092,0
4360284455,0
4357582873,0
4337908144,1
4324685623,0
4360395330,1
4325558845,0
4381538449,0
4378949248,1
4382090884,1
4373068325,0
4342156420,0
4365280752,1
4409866150,1
4379682271,0
4347526072,0
4315134653,0
4362954658,1
4357085555,0
4343104301,1
4336675220,0
4369114139,1
4376202757,0
4377234607,0
4340103628,1
4376944277,1
4420971708,1
4325968733,1
4352450342,1
4382872170,1
4385797556,0
4323506804,0
4316260916,0
4362037413,0
4367751906,1
4369735432,1
4341650992,1
4416792580,0
4319667669,1
4385034803,1
4374079057,1
4385982081,0
4373534535,1
4336839743,0
4364456604,1
4351400663,1
4383545334,0
4320314328,0
4373500508,0
4349827709,1
4360490596,0
4385226759,1
4357867044,0
4334639774,1
4361373617,1
4354455660,0
4376208877,0
4367081968,1
4372888068,1
4377862005,1
4383529745,1
4314818133,1
4364731773,1
4371546961,1
4381353079,0
4384137978,1
4354282081,0
4337514062,1
4376009410,0
4366243600,0
4380579998,1
4355015426,0
4344084330,1
4339440784,1
4424367425,1
4325661020,0
4320346848,0
4360300769,1
4362389527,0
4337214560,1
4366781760,0
4376571524,1
4373554246,1
4381661512,1
4384033107,0
4379860594,1
4363726023,0
4346584432,0
4384835067,1
4350729437,1
4355879088,0
4366531686,0
4317128336,0
4353808437,0
4375057166,0
4330799534,1
4369343207,1
4338434416,0
4365804561,0
4331808437,0
4322552582,0
4354113432,0
4384993055,0
4343664569,1
4375260613,1
4382615664,1
4357291862,1
4319525233,1
4369451114,1
4336169014,1
4423510510,0
4315185158,1
4325522645,1
4353996648,1
4381019129,0
4371318632,1
4357570276,1
4356802723,0
4337197952,0
4372195237,0
4379739159,0
4317765942,0
4366570379,1
4326451530,1
4327748409,0
4334645622,1
4384993055,0
4357515001,1
4316260916,0
4376426552,1
4366458578,1
4363474137,1
4361741659,1
4327748409,0
4371744865,0
4367317686,0
4330915238,1
4376255575,1
4339203585,1
4320308290,0
4382297257,0
4381331918,0
4316085537,0
4374743086,1
4335551212,0
4374452244,1
4359661192,1
4382049895,1
4341519344,1
4323499207,0
4350063233,1
4382769262,0
4339987101,1
4362563403,0
4445597945,1
4317133520,0
4317408033,1
4320207640,1
4404142640,0
4314432079,1
4377903634,0
4348710242,0
4373350456,0
4408538883,1
4328308263,1
4415653693,0
4375645581,1
4369752803,0
4382790310,0
4384039570,1
4337917181,0
4382457795,1
4385926551,0
4351503099,0
4377235665,1
4355304573,0
4356513675,0
4315049206,0
4381417796,1
4362380497,1
4325960214,0
4383604697,1
4399680335,0
4317198384,1
4315246365,1
4374607762,0
4366836555,1
4316123263,1
4333949484,0
4339064806,0
4333076264,0
4318846065,1
4381735058,0
4350313256,1
4376009410,0
4379068932,1
4357702103,0
4357071933,0
4375642765,1
4341052842,1
4349984403,0
4377629724,0
4370810957,1
4374614437,1
4378979407,0
4329699070,0
4422683130,1
4358984132,1
4315734725,0
4341557408,0
4351546782,1
4328711713,0
4355576099,1
4337250307,1
4316156171,1
4379941351,0
4316346529,0
4380246695,1
4368878532,0
4341400359,1
4383781828,1
4384131727,1
4349298981,0
4361079680,0
4418720071,1
4369959640,1
4360412997,1
4379195210,1
4346697979,0
4317492860,0
4374713160,1
4316260916,0
4365175649,1
4357251696,0
4386252632,1
4384305113,0
4371317176,1
4386252056,1
4368586614,1
4361353561,0
4343060110,0
4372586515,0
4355893870,0
4373849754,0
4348710242,0
4369184396,1
4377588717,1
4369439210,1
4375854119,0
4350451265,1
4321998617,1
4315929796,0
4362947207,1
4380910573,1
4383197057,1
4369765451,1
4382732177,1
4373497350,1
4384715264,1
4344278953,1
4357085555,0
4352023218,1
4322775332,0
4361778110,0
4329699070,0
4378408219,1
4382650308,0
4383677755,0
4385632278,1
4378816663,1
4378532838,0
4369788925,0
4412188187,0
4365168785,1
4346705360,1
4315429738,0
4376009410,0
4347311665,0
4382984850,1
4338398780,0
4360629544,0
4317057707,1
4379264941,1
4355456709,0
4395863889,0
4366740796,1
4332399045,1
4318719563,1
4373724565,0
4356746895,1
4356901421,1
4316260916,0
4354431044,0
4385225763,1
4349340269,0
4378669652,1
4356228459,0
4376060786,1
4376517316,1
4378250863,1
4351881650,1
4356072101,1
4379695102,1
4359739363,1
4355676606,1
4374395680,0
4335241434,0
4340372298,0
4366446313,1
4446764230,0
4322805057,1
4380510224,0
4343025922,0
4374262733,0
4322775332,0
4370559231,0
4337563884,0
4358087510,1
4342614145,0
4377567679,1
4336357548,0
4351938544,1
4363739569,1
4354782052,1
4383281162,0
4369116289,0
4380459290,1
4379380143,0
4382940904,1
4379011729,0
4373500508,0
4382940222,1
4324388128,0
4335447139,0
4384172063,0
4316821023,0
4373730227,0
4383562996,0
4362799920,1
4315054807,1
4364607965,0
4345015453,0
4373500508,0
4366043469,1
4379893847,0
4347298011,1
4330703898,1
4376390633,1
4359417511,0
4314154309,1
4315282127,0
4318855939,1
4383993904,0
4378331707,0
4363481800,0
4383882688,0
4381163993,1
4341322801,1
4375413051,0
4374288619,1
4322552582,0
4341707628,0
4375766470,0
4381506903,1
4342015469,0
4384970557,1
4333300818,1
4382946275,1
4368669372,0
4356617491,0
4341151611,1
4345017180,0
4349177174,0
4379197784,1
4372630194,1
4378776261,1
4344922838,1
4366987113,0
4365823786,0
4372891061,0
4327748409,0
4379039356,0
4382790310,0
4383758571,1
4359672539,1
4349451649,1
4316745957,1
4376804803,0
4320092208,1
4370103441,1
4361556699,0
4363865227,1
4374228542,0
4369874033,1
4376056213,1
4377731069,1
4333059841,1
4383797687,1
4381139235,1
4352699075,0
4385324486,1
4372362581,0
4382788705,0
4323356673,0
4315851951,1
4382790310,0
4340665988,1
4343833305,0
4313801160,0
4343746192,0
4367622834,0
4353630613,1
4384124661,1
4379893847,0
4354828172,1
4382471434,0
4385701467,1
4381815051,1
4320683713,1
4382575488,1
4366531766,0
4378534065,1
4320314328,0
4347300001,1
4348384266,1
4358027091,0
4340752821,1
4338914692,0
4362389527,0
4383882688,0
4379280673,0
4383509905,1
4377320924,1
4340664500,0
4356220983,0
4360221355,0
4385982081,0
4353613017,1
4352426348,1
4345250482,0
4334774354,1
4348341881,1
4374947684,1
4316436404,0
4349161367,1
4363406632,0
4357085555,0
4377223960,1
4375423529,0
4331808437,0
4400606495,0
4372059165,1
4320309602,1
4339113538,0
4328037930,0
4333296462,1
4367112436,1
4369252302,0
4315366710,1
4317625379,0
4317016242,1
4359045407,0
4378922318,0
4332251773,1
4345341991,1
4380715653,1
4371486304,0
4374590268,0
4365819764,1
4330825689,0
4373849754,0
4328562164,1
4371072448,1
4360453240,0
4359364895,1
4382810052,0
4316113174,0
4375916688,1
4369867502,0
4359740160,1
4361806400,0
4317785464,0
4374312647,1
4379951747,1
4378874486,1
4371928959,1
4372439104,0
4374353067,0
4367233570,1
4345949172,0
4363726023,0
4348425861,0
4364999214,1
4414692961,1
4383716141,0
4345081559,1
4359887720,1
4381014290,1
4347047458,0
4374117451,0
4423373081,1
4380719301,0
4325916675,1
4314564731,0
4350566066,1
4356917705,1
4367666104,1
4369625690,0
4381242377,1
4371016211,1
4360948001,1
4314341063,0
4357552472,1
4340877700,0
4383868440,1
4382164516,1
4369135383,0
4349426220,1
4372714978,0
4383063150,1
4380719301,0
4373120192,1
4382790310,0
4360177328,0
4347715009,1
4356854060,1
4363734869,0
4380349919,1
4357841242,1
4377084198,1
4373593844,0
4415999078,1
4379692988,0
4354868786,0
4369587174,1
4362027208,0
4376153372,1
4374596214,0
4326245653,1
4379941351,0
4318588519,1
4379332398,1
4380130049,0
4357845707,1
4382790310,0
4379280673,0
4373849754,0
4341780539,1
4325168469,0
4362159752,1
4374993367,1
4373034612,1
4376719412,1
4382576214,1
4363734869,0
4330493604,0
4351219329,1
4374228466,0
4373771598,0
4317133520,0
4373500508,0
4373498717,0
4338913983,1
4379692567,1
4375202012,1
4379168513,0
4338324431,0
4375143579,0
4379360715,0
4383660858,1
4378312353,0
4367317686,0
4368304573,1
4338661716,0
4381110099,1
4346161238,1
4377452003,1
4362100987,1
4366486475,1
4367250593,1
4359543738,0
4375610732,1
4328302682,1
4419256517,1
4365725743,0
4384993055,0
4366565365,0
4381280958,1
4369605808,1
4364458263,1
4356221470,1
4361534185,0
4365823786,0
4380248907,0
4347359520,1
4345217385,1
4375548257,0
4328971625,1
4385893542,0
4333456877,1
4377465932,1
4380580172,1
4375174099,0
4381509082,0
4371982910,1
4350779440,0
4342301946,0
4363867159,1
4358734860,0
4325960214,0
4348237614,1
4380927653,0
4374224456,1
4329911357,1
4341537366,1
4315290228,0
4379937319,0
4359405973,1
4415243529,1
4317314487,0
4381473318,0
4318344712,0
4363194692,1
4383512014,0
4378664463,1
4383738935,1
4319665371,1
4361778354,0
4338158943,0
4383956992,0
4384570082,0
4358754797,0
4323060564,1
4364894743,1
4337166743,0
4344458016,1
4382182567,1
4371570048,1
4362918421,0
4416013110,1
4322564581,1
4384702122,1
4314431059,1
4345930804,0
4365611845,0
4385893542,0
4378017810,1
4383616185,1
4379971787,1
4317289141,1
4339848117,1
4377469934,0
4358946116,1
4381994448,0
4352617034,0
4365632695,1
4315466126,0
4333576325,1
4348504509,1
4382701933,0
4351911034,0
4334738975,0
4366177888,1
4378223976,1
4317265917,1
4384703070,1
4358480219,1
4382442404,1
4372242236,1
4361728241,1
4343745182,1
4341035900,1
4379039356,0
4338864823,0
4381138569,1
4328426099,1
4356870170,1
4344695639,1
4380398716,0
4316308864,0
4374566123,1
4357971736,1
4338422575,0
4382215833,1
4375985733,0
4377929301,0
4385705152,1
4338799502,0
4361459364,0
4344751419,0
4382977441,1
4351924993,0
4374736036,1
4361551227,0
4382790310,0
4340923498,0
4358007772,0
4378272431,1
4380380168,1
4348858779,0
4377718177,1
4379714814,0
4378438138,0
4366467558,0
4332547158,1
4381419186,0
4354359542,1
4317553134,1
4360977051,1
4314267853,1
4365790583,1
4319635643,1
4385822454,0
4379448869,1
4368807462,0
4382943109,1
4364517595,0
4335373613,1
4316769447,1
4385650068,0
4325741352,0
4380450640,1
4365375873,1
4348733219,0
4372178234,0
4360573660,1
4343918779,0
4315513555,0
4379545652,1
4371807153,0
4333554005,1
4345338755,0
4329866554,1
4383181153,0
4315726727,0
4384459470,0
4368189292,1
4373965041,1
4353607945,1
4345250482,0
4360960499,1
4374826261,0
4370590927,0
4340040390,0
4363481756,1
4361597674,1
4356078731,0
4367355514,0
4323499207,0
4412163028,0
4367487451,1
4415229475,1
4377212507,1
4384993055,0
4316033426,1
4373958835,0
4372119211,1
4336552811,1
4382111454,0
4373500508,0
4325960214,0
4362297271,1
4385743909,1
4370779092,0
4376806702,1
4356831976,0
4342618168,0
4385718397,1
4327748409,0
4316436404,0
4368544548,0
4319749966,0
4336669817,1
4369193196,1
4334495127,0
4380913432,0
4329699070,0
4385893542,0
4373455046,0
4369998693,1
4368480817,0
4345126445,1
4383097178,1
4336461177,1
4382075812,1
4326345456,0
4321524802,0
4380903759,1
4353615527,1
4345329994,0
4335564113,1
4352323600,1
4350357849,1
4329803616,0
4338661716,0
4380237346,0
4334443924,1
4379683301,0
